order_id,order_time,store,customer_id,courier_id,courier_type,weather,basket_size,basket_value_toman,distance_km,prep_minutes,actual_route_km,rating,tip_toman,delivery_minutes
509661,2025-09-05 19:49:00,Vakilabad,U01182,C0050,motorcycle,rain,4,605000,1.48,8.6,1.48,4.0,0,26.0
508731,2025-09-05 19:52:00,Gohardasht,U00259,C0127,motorcycle,,3,299000,3.38,9.3,3.38,2.0,0,31.9
504493,2025-09-05 20:14:00,Saadatabad,U00771,C0039,motorcycle,clear,3,252000,2.1,6.1,3.38,4.0,0,17.4
504880,2025-09-05 20:46:00,Vakilabad,U02584,C0154,motorcycle,clear,6,939000,1.94,8.4,2.12,5.0,0,16.0
504954,2025-09-05 20:59:00,Gohardasht,U01048,C0120,motorcycle,clear,5,1207000,1.82,8.4,2.38,4.0,0,18.4
504244,2025-09-05 21:51:00,Punak,U00463,C0080,motorcycle,,6,1525000,3.47,7.4,5.59,3.0,24000,25.4
502063,2025-09-05 22:47:00,Punak,U01531,C0039,motorcycle,clear,7,804000,2.91,10.2,3.39,4.0,0,21.0
502172,2025-09-05 23:11:00,Saadatabad,U02616,C0088,motorcycle,rain,2,421000,0.32,4.5,0.32,5.0,0,10.9
508791,2025-09-06 10:48:00,Punak,U00305,C0196,motorcycle,rain,5,903000,0.72,6.5,1.12,4.0,0,13.6
506477,2025-09-06 11:39:00,Gohardasht,U00534,C0001,bicycle,clear,3,146000,3.36,4.9,6.01,1.0,0,41.7
508918,2025-09-06 11:46:00,Vakilabad,U02924,C0098,motorcycle,,7,823000,3.94,8.3,6.22,2.0,0,39.8
511523,2025-09-06 11:47:00,Gohardasht,U01642,C0187,motorcycle,clear,5,421000,1.93,7.3,3.72,4.0,0,22.5
500257,2025-09-06 12:31:00,Punak,U00456,C0033,bicycle,clear,7,557000,4.05,9.2,4.27,2.0,0,31.3
505425,2025-09-06 12:36:00,Vakilabad,U01576,C0169,bicycle,clear,2,357000,1.73,3.8,1.86,4.0,0,21.1
505122,2025-09-06 12:38:00,Saadatabad,U01147,C0056,bicycle,clear,4,505000,4.01,5.6,4.81,3.0,0,24.5
507570,2025-09-06 12:41:00,Saadatabad,U01241,C0200,motorcycle,clear,3,280000,1.12,5.5,1.16,5.0,0,12.7
510912,2025-09-06 12:45:00,Vakilabad,U02960,C0078,motorcycle,rain,2,352000,1.7,4.6,2.94,3.0,0,21.8
504380,2025-09-06 12:47:00,Punak,U00897,C0079,motorcycle,clear,4,352000,1.81,5.5,2.67,4.0,0,18.4
501282,2025-09-06 12:53:00,Gohardasht,U01244,C0056,bicycle,clear,3,695000,3.03,6.6,4.27,3.0,0,26.2
501959,2025-09-06 13:02:00,Saadatabad,U01222,C0191,motorcycle,clear,5,659000,4.3,7.6,4.51,3.0,95000,22.4
502962,2025-09-06 13:27:00,Vakilabad,U00689,C0105,motorcycle,clear,6,813000,1.89,7.2,2.48,4.0,24000,19.3
510418,2025-09-06 13:34:00,Punak,U02687,C0074,motorcycle,rain,5,806000,1.75,7.5,2.37,5.0,0,15.4
506650,2025-09-06 13:49:00,Saadatabad,U01348,C0094,motorcycle,clear,5,420000,1.77,7.6,2.69,4.0,35000,21.6
502574,2025-09-06 13:59:00,Saadatabad,U01470,C0039,motorcycle,clear,2,101000,3.93,5.3,3.93,3.0,34000,24.5
502036,2025-09-06 15:15:00,Punak,U00721,C0105,motorcycle,clear,4,365000,4.03,7.2,4.72,3.0,81000,22.4
505057,2025-09-06 15:30:00,Saadatabad,U00871,C0051,motorcycle,clear,6,490000,2.28,7.1,3.53,4.0,40000,19.3
502308,2025-09-06 16:58:00,Punak,U00906,C0082,bicycle,clear,7,475000,0.3,8.7,0.54,4.0,0,21.7
508118,2025-09-06 18:23:00,Saadatabad,U02889,C0171,motorcycle,clear,4,291000,0.81,6.0,0.81,5.0,0,15.9
502105,2025-09-06 18:52:00,Saadatabad,U00063,C0179,bicycle,clear,5,294000,3.08,6.7,3.44,2.0,0,40.7
505624,2025-09-06 18:56:00,Saadatabad,U00406,C0172,motorcycle,clear,2,238000,3.49,4.6,4.09,4.0,0,27.3
501754,2025-09-06 19:19:00,Vakilabad,U00703,C0111,motorcycle,,3,274000,3.72,4.8,6.52,3.0,0,38.5
503565,2025-09-06 19:26:00,Gohardasht,U00245,C0112,bicycle,clear,2,154000,0.77,5.2,0.96,4.0,0,24.7
506294,2025-09-06 19:28:00,Saadatabad,U02952,C0027,motorcycle,clear,5,837000,4.23,7.6,7.26,2.0,0,40.3
507565,2025-09-06 19:32:00,Gohardasht,U01291,C0013,bicycle,clear,1,67000,0.68,3.4,0.72,4.0,0,19.7
501914,2025-09-06 19:32:00,Vakilabad,U01619,C0096,motorcycle,rain,3,140000,1.97,5.5,1.97,5.0,0,14.6
507902,2025-09-06 19:36:00,Saadatabad,U01181,C0160,motorcycle,,5,479000,2.44,9.6,2.44,4.0,0,20.1
509421,2025-09-06 19:48:00,Punak,U01660,C0100,bicycle,clear,7,2420000,2.51,11.0,4.31,2.0,31000,32.4
501351,2025-09-06 20:05:00,Punak,U00132,C0140,motorcycle,clear,7,957000,2.5,8.8,3.52,3.0,0,21.4
503528,2025-09-06 20:06:00,Punak,U01880,C0192,motorcycle,clear,3,603000,0.87,6.3,1.23,5.0,27000,18.8
503078,2025-09-06 20:48:00,Gohardasht,U01852,C0086,motorcycle,clear,6,774000,1.37,7.8,2.02,4.0,0,20.8
500480,2025-09-06 20:57:00,Vakilabad,U01621,C0199,motorcycle,clear,3,323000,2.2,5.1,3.61,4.0,0,24.9
502460,2025-09-06 21:11:00,Punak,U00152,C0200,motorcycle,clear,3,455000,2.43,4.9,3.3,3.0,0,24.0
507170,2025-09-06 21:20:00,Vakilabad,U02726,C0010,bicycle,clear,5,1125000,2.61,6.9,2.61,2.0,0,37.8
509051,2025-09-06 21:28:00,Punak,U01365,C0152,motorcycle,,4,813000,0.3,6.1,0.47,4.0,0,21.5
509666,2025-09-06 21:58:00,Punak,U01205,C0082,bicycle,rain,4,888000,0.85,8.6,0.85,5.0,0,21.9
500494,2025-09-06 22:06:00,Saadatabad,U02360,C0130,motorcycle,clear,2,256000,1.68,4.2,2.31,4.0,0,18.9
509820,2025-09-07 11:10:00,Saadatabad,U02719,C0173,motorcycle,clear,6,417000,2.01,9.7,2.35,3.0,0,19.5
507713,2025-09-07 11:23:00,Punak,U02955,C0080,motorcycle,clear,6,830000,2.44,7.4,3.03,5.0,0,15.1
509295,2025-09-07 11:44:00,Punak,U02921,C0141,motorcycle,clear,2,334000,2.15,4.6,2.46,5.0,0,14.3
503813,2025-09-07 11:47:00,Gohardasht,U01566,C0096,motorcycle,clear,6,933000,2.89,8.3,3.12,3.0,43000,20.9
509964,2025-09-07 12:14:00,Vakilabad,U00081,C0073,motorcycle,clear,7,637000,3.57,8.2,3.91,3.0,0,29.8
511212,2025-09-07 12:17:00,Vakilabad,U02844,C0158,bicycle,clear,4,589000,1.72,6.0,1.96,4.0,0,21.0
506976,2025-09-07 12:25:00,Saadatabad,U00679,C0127,motorcycle,clear,8,407000,1.17,9.6,1.17,4.0,0,16.8
500878,2025-09-07 12:34:00,Saadatabad,U00431,C0050,motorcycle,clear,6,1228000,3.8,7.4,4.65,3.0,0,28.0
511458,2025-09-07 13:03:00,Vakilabad,U02994,C0092,motorcycle,rain,3,277000,2.93,5.5,3.87,2.0,0,25.9
503710,2025-09-07 13:17:00,Punak,U02855,C0196,motorcycle,clear,6,1303000,1.4,7.5,1.78,4.0,0,11.2
506460,2025-09-07 13:19:00,Gohardasht,U02322,C0080,motorcycle,clear,4,254000,2.85,5.9,5.54,3.0,30000,26.4
509340,2025-09-07 13:19:00,Punak,U00602,C0165,bicycle,clear,4,459000,3.41,5.6,5.15,2.0,0,32.4
501713,2025-09-07 14:16:00,Saadatabad,U01455,C0173,motorcycle,clear,8,452000,3.55,10.1,8.22,2.0,0,39.4
503690,2025-09-07 14:19:00,Saadatabad,U02195,C0178,motorcycle,rain,4,357000,3.91,5.5,4.5,3.0,29000,27.6
502894,2025-09-07 14:23:00,Saadatabad,U01021,C0044,motorcycle,clear,9,488000,4.46,10.7,5.87,4.0,8000,25.2
509885,2025-09-07 14:56:00,Vakilabad,U01331,C0051,motorcycle,clear,4,628000,1.3,6.0,2.27,5.0,0,17.7
508917,2025-09-07 17:40:00,Vakilabad,U01751,C0199,motorcycle,clear,3,282000,4.63,6.6,7.05,2.0,0,36.5
507017,2025-09-07 17:56:00,Punak,U02105,C0151,motorcycle,clear,6,1210000,0.78,9.8,1.06,4.0,19000,16.7
504932,2025-09-07 18:11:00,Punak,U00134,C0020,motorcycle,clear,4,399000,3.83,8.5,3.98,4.0,0,23.5
510443,2025-09-07 18:20:00,Vakilabad,U02298,C0047,motorcycle,rain,4,503000,1.95,5.7,2.49,2.0,15000,27.4
508310,2025-09-07 18:23:00,Vakilabad,U02280,C0016,motorcycle,rain,7,427000,3.77,8.4,3.99,3.0,0,26.9
502402,2025-09-07 18:33:00,Gohardasht,U00520,C0043,motorcycle,clear,4,771000,3.54,6.0,4.19,2.0,0,26.9
509843,2025-09-07 18:44:00,Gohardasht,U01432,C0042,motorcycle,clear,3,213000,1.42,4.9,2.89,3.0,36000,26.5
509673,2025-09-07 19:03:00,Gohardasht,U01990,C0142,motorcycle,clear,3,221000,1.83,5.2,1.83,4.0,0,22.6
506197,2025-09-07 19:15:00,Vakilabad,U02308,C0039,motorcycle,clear,4,383000,2.44,5.7,3.78,4.0,0,21.7
507793,2025-09-07 19:17:00,Saadatabad,U01343,C0001,bicycle,clear,3,357000,2.44,5.5,3.39,3.0,0,30.1
507103,2025-09-07 19:36:00,Punak,U01019,C0199,motorcycle,clear,6,412000,2.65,9.8,2.66,3.0,57000,26.6
502263,2025-09-07 20:03:00,Saadatabad,U01267,C0103,bicycle,clear,1,131000,0.83,3.8,2.19,5.0,0,19.0
502149,2025-09-07 20:06:00,Gohardasht,U01618,C0111,motorcycle,clear,5,478000,1.71,6.4,2.27,3.0,26000,28.3
508281,2025-09-07 20:06:00,Punak,U02725,C0050,motorcycle,rain,8,630000,4.02,11.9,7.78,2.0,0,46.0
504546,2025-09-07 20:10:00,Saadatabad,U00130,C0032,motorcycle,clear,1,312000,1.57,3.2,1.57,4.0,17000,14.2
506440,2025-09-07 20:33:00,Punak,U00065,C0017,motorcycle,clear,1,290000,2.97,3.1,3.05,4.0,0,22.8
505895,2025-09-07 20:52:00,Vakilabad,U01113,C0162,motorcycle,clear,5,812000,3.83,7.3,5.57,2.0,0,29.6
500429,2025-09-07 20:55:00,Punak,U00564,C0191,motorcycle,rain,6,1153000,3.22,8.1,5.31,3.0,0,32.1
502071,2025-09-07 21:05:00,Saadatabad,U00897,C0140,motorcycle,clear,6,886000,3.8,8.0,4.73,3.0,0,23.8
501253,2025-09-08 10:40:00,Gohardasht,U01894,C0168,motorcycle,clear,1,124000,3.13,4.0,3.13,4.0,0,26.2
500852,2025-09-08 11:08:00,Gohardasht,U01681,C0167,bicycle,clear,5,632000,2.16,6.9,2.16,4.0,51000,16.3
500767,2025-09-08 11:32:00,Punak,U02617,C0134,motorcycle,snow,3,379000,2.36,4.6,2.36,4.0,0,21.5
504768,2025-09-08 11:32:00,Saadatabad,U00334,C0063,bicycle,clear,4,560000,0.86,5.6,1.23,5.0,18000,12.9
506958,2025-09-08 11:37:00,Punak,U01036,C0200,motorcycle,clear,7,436000,2.06,,2.06,5.0,0,21.2
508812,2025-09-08 11:45:00,Gohardasht,U00934,C0073,motorcycle,clear,5,644000,2.64,7.9,3.92,2.0,15000,31.0
511647,2025-09-08 11:53:00,Vakilabad,U01017,C0177,motorcycle,clear,4,2042000,1.92,5.6,2.23,4.0,0,16.7
509471,2025-09-08 12:02:00,Saadatabad,U02835,C0140,motorcycle,clear,6,580000,0.94,10.8,1.25,5.0,0,9.5
502284,2025-09-08 12:09:00,Saadatabad,U02291,C0181,motorcycle,rain,2,239000,2.16,6.9,3.34,4.0,0,23.4
509543,2025-09-08 12:19:00,Saadatabad,U02227,C0051,motorcycle,rain,3,477000,1.56,8.4,1.56,5.0,0,18.2
504867,2025-09-08 12:29:00,Punak,U01902,C0009,bicycle,clear,5,757000,0.75,6.9,0.75,5.0,0,11.8
511691,2025-09-08 12:50:00,Punak,U02222,C0013,bicycle,clear,3,209000,3.05,4.8,5.31,4.0,0,28.6
508486,2025-09-08 14:02:00,Saadatabad,U00443,C0078,motorcycle,,2,329000,1.72,4.0,3.09,2.0,0,32.9
511579,2025-09-08 14:22:00,Punak,U02338,C0050,motorcycle,,3,322000,1.6,4.7,2.08,4.0,0,19.5
511812,2025-09-08 14:29:00,Vakilabad,U01228,C0027,motorcycle,,4,352000,3.07,5.7,4.42,3.0,0,32.3
500742,2025-09-08 14:43:00,Saadatabad,U02601,C0133,motorcycle,,7,883000,1.21,8.6,1.21,4.0,0,12.1
510689,2025-09-08 15:56:00,Punak,U01445,C0063,bicycle,clear,6,490000,1.05,11.3,1.24,4.0,0,13.1
506278,2025-09-08 17:16:00,Gohardasht,U02540,C0016,motorcycle,clear,3,278000,4.07,5.2,5.66,3.0,0,32.6
508534,2025-09-08 17:55:00,Vakilabad,U00658,C0031,motorcycle,snow,3,436000,2.63,5.2,2.71,3.0,73000,25.2
509615,2025-09-08 18:18:00,Punak,U01335,C0001,bicycle,snow,6,963000,4.2,7.6,4.53,2.0,0,43.9
503219,2025-09-08 18:19:00,Punak,U00679,C0106,motorcycle,clear,3,619000,3.2,5.6,4.87,1.0,0,45.8
502755,2025-09-08 18:24:00,Gohardasht,U02199,C0012,motorcycle,clear,4,305000,4.81,5.7,5.24,3.0,0,32.3
507111,2025-09-08 18:25:00,Gohardasht,U02992,C0059,motorcycle,clear,3,255000,1.83,8.9,3.31,4.0,0,27.0
500871,2025-09-08 18:33:00,Punak,U00338,C0140,motorcycle,clear,3,428000,2.51,15.1,2.51,4.0,0,16.6
500380,2025-09-08 18:35:00,Gohardasht,U02118,C0194,motorcycle,rain,3,363000,2.42,6.8,3.11,4.0,0,23.3
506321,2025-09-08 18:44:00,Saadatabad,U01991,C0182,motorcycle,clear,3,266000,2.76,5.2,5.86,3.0,0,35.9
504730,2025-09-08 18:48:00,Punak,U01865,C0130,motorcycle,clear,5,813000,1.76,6.4,2.92,4.0,36000,23.5
503834,2025-09-08 18:59:00,Saadatabad,U00740,C0199,motorcycle,clear,6,914000,2.08,8.2,3.18,4.0,0,21.0
511052,2025-09-08 19:02:00,Vakilabad,U02345,C0166,motorcycle,clear,7,513000,1.77,9.3,2.73,3.0,0,28.7
502010,2025-09-08 19:22:00,Vakilabad,U02732,C0013,bicycle,clear,4,316000,2.08,5.6,2.08,4.0,50000,22.0
500121,2025-09-08 19:26:00,Saadatabad,U00826,C0040,motorcycle,clear,2,172000,1.71,4.9,3.06,5.0,0,14.4
501696,2025-09-08 19:33:00,Punak,U00392,C0141,motorcycle,clear,5,636000,3.58,7.2,4.97,4.0,0,26.2
503868,2025-09-08 19:35:00,Saadatabad,U00910,C0166,motorcycle,clear,4,306000,3.04,6.1,3.57,2.0,0,28.2
507228,2025-09-08 19:43:00,Gohardasht,U00199,C0103,bicycle,clear,4,236000,4.11,6.1,4.75,3.0,0,34.1
502178,2025-09-08 19:44:00,Saadatabad,U00468,C0032,motorcycle,clear,5,843000,2.89,6.7,3.42,4.0,0,24.5
506374,2025-09-08 19:59:00,Saadatabad,U00056,C0130,motorcycle,clear,4,455000,1.71,6.3,3.67,4.0,0,24.7
503917,2025-09-08 19:59:00,Saadatabad,U01043,C0130,motorcycle,clear,3,223000,2.26,,2.99,5.0,0,22.9
511076,2025-09-08 20:00:00,Saadatabad,U02592,C0088,motorcycle,clear,10,1795000,1.46,12.8,1.7,2.0,0,41.6
501226,2025-09-08 20:01:00,Vakilabad,U01210,C0106,motorcycle,clear,7,701000,2.73,8.7,4.24,2.0,18000,30.5
508659,2025-09-08 20:07:00,Saadatabad,U02321,C0120,motorcycle,rain,2,437000,2.11,4.0,3.08,4.0,44000,18.7
509560,2025-09-08 20:19:00,Saadatabad,U00837,C0159,motorcycle,clear,5,1554000,4.51,6.5,6.59,4.0,0,29.5
502651,2025-09-08 20:23:00,Gohardasht,U01239,C0114,bicycle,clear,5,165000,2.65,6.6,2.65,3.0,15000,26.0
504956,2025-09-08 20:27:00,Vakilabad,U02749,C0096,motorcycle,clear,5,571000,1.95,7.8,3.04,4.0,0,17.1
502552,2025-09-08 20:50:00,Punak,U02518,C0146,motorcycle,,4,295000,0.88,5.5,1.28,4.0,0,13.9
510156,2025-09-08 21:03:00,Punak,U00794,C0016,motorcycle,clear,4,233000,0.47,7.2,0.62,4.0,8000,14.5
507204,2025-09-08 21:22:00,Punak,U01308,C0065,bicycle,clear,4,502000,3.6,6.2,4.59,4.0,0,23.1
503342,2025-09-08 21:28:00,Saadatabad,U01887,C0086,motorcycle,clear,4,454000,1.25,7.9,1.91,5.0,0,13.7
510196,2025-09-08 21:36:00,Saadatabad,U02970,C0093,motorcycle,rain,7,847000,4.36,8.6,4.36,4.0,0,29.4
508272,2025-09-08 22:05:00,Gohardasht,U00243,C0088,motorcycle,clear,3,330000,3.91,4.7,5.55,3.0,0,30.1
511831,2025-09-09 11:36:00,Vakilabad,U01124,C0001,bicycle,clear,5,477000,1.34,8.8,1.53,3.0,0,25.0
509009,2025-09-09 11:56:00,Gohardasht,U00688,C0007,motorcycle,clear,3,602000,2.51,4.7,3.99,4.0,0,20.3
505056,2025-09-09 11:57:00,Saadatabad,U02069,C0158,bicycle,clear,6,993000,4.05,8.3,5.43,3.0,0,28.7
500319,2025-09-09 12:03:00,Vakilabad,U00690,C0168,motorcycle,clear,3,438000,2.44,6.3,3.08,3.0,0,22.8
508375,2025-09-09 12:34:00,Punak,U01194,C0128,motorcycle,clear,3,217000,0.78,4.6,0.91,4.0,0,12.3
508701,2025-09-09 12:38:00,Vakilabad,U01834,C0148,bicycle,clear,3,420000,2.93,5.7,5.51,2.0,0,40.4
507609,2025-09-09 13:19:00,Saadatabad,U02166,C0005,motorcycle,clear,6,641000,3.68,10.0,9.5,3.0,0,38.7
501875,2025-09-09 14:46:00,Punak,U02364,C0009,bicycle,clear,3,409000,2.27,4.6,2.27,5.0,0,16.1
506415,2025-09-09 17:15:00,Saadatabad,U01762,C0127,motorcycle,,8,1106000,1.17,9.4,1.34,4.0,0,17.2
507414,2025-09-09 17:38:00,Vakilabad,U02744,C0056,bicycle,clear,5,621000,1.65,6.3,3.6,4.0,0,26.7
506691,2025-09-09 17:46:00,Gohardasht,U02272,C0095,motorcycle,clear,3,417000,0.62,4.6,0.76,4.0,12000,12.6
500284,2025-09-09 18:56:00,Vakilabad,U02520,C0049,motorcycle,clear,3,194000,1.33,4.8,2.57,4.0,0,21.0
511171,2025-09-09 19:03:00,Vakilabad,U02317,C0171,motorcycle,rain,3,187000,4.37,4.7,5.13,3.0,0,37.7
501501,2025-09-09 19:09:00,Gohardasht,U00540,C0080,motorcycle,,4,655000,2.63,,2.63,3.0,0,17.2
500345,2025-09-09 19:16:00,Punak,U00108,C0143,motorcycle,clear,4,1110000,2.75,7.7,6.31,2.0,0,40.6
509175,2025-09-09 19:23:00,Saadatabad,U01611,C0140,motorcycle,rain,3,352000,2.43,10.7,3.1,4.0,0,19.2
511683,2025-09-09 19:25:00,Saadatabad,U01032,C0088,motorcycle,clear,8,811000,2.78,11.4,4.08,3.0,0,21.8
508342,2025-09-09 19:42:00,Punak,U01193,C0023,bicycle,clear,5,1168000,0.41,8.0,0.71,4.0,0,18.0
505464,2025-09-09 19:48:00,Saadatabad,U01963,C0123,motorcycle,clear,3,451000,3.15,4.6,3.49,4.0,0,24.0
501092,2025-09-09 19:52:00,Vakilabad,U00543,C0067,bicycle,clear,7,1508000,4.23,8.3,7.57,2.0,0,44.7
509653,2025-09-09 19:57:00,Vakilabad,U00344,C0094,motorcycle,clear,6,286000,5.15,12.9,7.22,3.0,18000,38.4
509022,2025-09-09 20:01:00,Saadatabad,U02625,C0106,motorcycle,clear,6,1221000,1.72,10.1,3.95,3.0,0,23.8
503532,2025-09-09 20:05:00,Saadatabad,U00480,C0170,motorcycle,clear,5,1118000,2.12,6.6,2.84,3.0,0,37.9
508242,2025-09-09 20:19:00,Gohardasht,U00282,C0170,motorcycle,rain,2,102000,4.28,,6.58,2.0,0,37.9
503056,2025-09-09 20:19:00,Saadatabad,U02567,C0074,motorcycle,snow,3,260000,2.18,5.7,3.04,3.0,0,27.6
502431,2025-09-09 20:30:00,Saadatabad,U01534,C0003,motorcycle,snow,1,153000,1.87,3.4,2.57,4.0,19000,27.3
501389,2025-09-09 20:30:00,Punak,U01660,C0190,motorcycle,clear,2,267000,3.92,4.1,3.92,3.0,0,29.8
506571,2025-09-09 20:38:00,Gohardasht,U02592,C0172,motorcycle,clear,4,612000,4.08,7.9,5.4,1.0,0,59.8
506519,2025-09-09 20:48:00,Punak,U02812,C0059,motorcycle,clear,2,345000,4.01,5.2,6.65,3.0,0,38.7
505959,2025-09-09 20:50:00,Saadatabad,U02804,C0174,motorcycle,clear,9,1430000,1.46,11.6,2.2,3.0,0,20.7
508766,2025-09-09 21:00:00,Saadatabad,U00892,C0065,bicycle,,5,663000,1.9,8.3,2.93,4.0,0,18.4
507148,2025-09-09 21:06:00,Punak,U01742,C0173,motorcycle,snow,4,724000,2.42,7.8,2.42,3.0,33000,28.5
501301,2025-09-09 21:15:00,Vakilabad,U00084,C0112,bicycle,clear,6,1322000,1.86,8.5,2.95,3.0,0,34.9
511252,2025-09-09 21:25:00,Saadatabad,U02677,C0051,motorcycle,clear,5,863000,1.75,7.1,3.32,4.0,0,21.4
511949,2025-09-09 22:56:00,Punak,U01724,C0129,motorcycle,clear,6,660000,3.34,12.1,4.08,3.0,0,31.4
511420,2025-09-10 11:17:00,Punak,U01925,C0135,motorcycle,clear,4,223000,0.55,8.4,0.55,5.0,0,15.4
502893,2025-09-10 11:19:00,Vakilabad,U00019,C0090,motorcycle,clear,2,317000,0.69,4.0,0.89,5.0,0,8.4
508012,2025-09-10 12:14:00,Saadatabad,U01810,C0127,motorcycle,clear,6,610000,5.64,7.6,5.64,4.0,0,30.3
501686,2025-09-10 12:23:00,Gohardasht,U00039,C0182,motorcycle,clear,4,425000,2.99,6.0,2.99,3.0,0,35.8
504440,2025-09-10 12:29:00,Punak,U02482,C0051,motorcycle,,1,175000,2.7,5.3,3.45,4.0,0,19.8
508572,2025-09-10 12:48:00,Vakilabad,U00718,C0074,motorcycle,clear,5,646000,3.62,7.0,5.4,3.0,0,24.8
501311,2025-09-10 12:49:00,Punak,U02281,C0031,motorcycle,clear,2,289000,2.58,4.0,3.57,4.0,0,18.7
507365,2025-09-10 12:52:00,Gohardasht,U00772,C0127,motorcycle,clear,6,432000,1.77,9.7,2.49,3.0,0,23.0
511336,2025-09-10 12:57:00,Saadatabad,U01700,C0178,motorcycle,,4,438000,0.3,6.2,0.3,4.0,0,18.9
506998,2025-09-10 13:00:00,Gohardasht,U01491,C0146,motorcycle,clear,6,1737000,3.66,,4.4,3.0,19000,23.1
504005,2025-09-10 13:15:00,Vakilabad,U02209,C0050,motorcycle,clear,5,735000,1.69,9.6,2.18,4.0,0,22.0
501290,2025-09-10 13:17:00,Vakilabad,U01171,C0016,motorcycle,clear,1,76000,1.96,3.5,2.18,4.0,69000,15.1
502017,2025-09-10 13:21:00,Vakilabad,U00056,C0039,motorcycle,clear,2,189000,3.26,3.8,5.22,3.0,0,23.6
508394,2025-09-10 13:38:00,Vakilabad,U02865,C0159,motorcycle,clear,9,1034000,3.08,9.9,3.81,4.0,0,22.9
511682,2025-09-10 13:52:00,Vakilabad,U01429,C0013,bicycle,clear,6,548000,1.91,10.5,2.03,3.0,0,31.6
505588,2025-09-10 14:20:00,Saadatabad,U01710,C0034,bicycle,clear,4,533000,2.27,8.9,3.21,4.0,0,24.0
510194,2025-09-10 17:30:00,Vakilabad,U02319,C0009,bicycle,rain,4,274000,1.21,6.0,1.74,4.0,14000,20.7
510771,2025-09-10 18:01:00,Vakilabad,U01725,C0199,motorcycle,clear,2,191000,2.29,4.3,3.67,4.0,17000,24.7
505755,2025-09-10 18:02:00,Gohardasht,U02355,C0070,motorcycle,clear,4,566000,0.43,5.7,0.97,4.0,0,17.2
501723,2025-09-10 18:10:00,Punak,U01120,C0158,bicycle,,2,484000,3.11,3.8,6.18,3.0,0,33.4
509366,2025-09-10 18:21:00,Punak,U00735,C0080,motorcycle,clear,4,418000,3.31,7.2,8.07,3.0,0,33.1
504833,2025-09-10 18:22:00,Gohardasht,U00165,C0103,bicycle,clear,4,230000,2.59,6.4,6.26,2.0,71000,37.7
508830,2025-09-10 18:30:00,Saadatabad,U00221,C0049,motorcycle,clear,3,156000,2.21,4.7,2.33,4.0,0,17.9
502190,2025-09-10 18:48:00,Punak,U01161,C0122,motorcycle,clear,2,147000,1.76,3.9,3.58,4.0,0,19.9
506018,2025-09-10 18:51:00,Punak,U00296,C0020,motorcycle,clear,3,938000,2.85,4.6,3.65,3.0,23000,25.3
507302,2025-09-10 19:01:00,Saadatabad,U00085,C0159,motorcycle,snow,8,1045000,1.53,11.1,1.59,4.0,0,19.2
500594,2025-09-10 19:16:00,Saadatabad,U01733,C0168,motorcycle,clear,5,849000,1.26,6.8,1.36,3.0,0,17.9
501738,2025-09-10 19:16:00,Gohardasht,U01930,C0096,motorcycle,clear,6,1553000,3.51,7.7,3.95,3.0,0,22.3
502634,2025-09-10 19:24:00,Saadatabad,U01711,C0060,motorcycle,clear,6,1166000,1.64,,1.82,3.0,0,20.9
501991,2025-09-10 19:28:00,Saadatabad,U02423,C0129,motorcycle,clear,11,2683000,0.45,11.4,0.74,4.0,0,19.8
504164,2025-09-10 19:32:00,Vakilabad,U00884,C0037,bicycle,clear,3,273000,1.52,6.0,1.52,5.0,0,10.9
508695,2025-09-10 19:36:00,Saadatabad,U01370,C0123,motorcycle,rain,3,322000,4.22,4.7,5.36,3.0,45000,29.7
507081,2025-09-10 19:51:00,Saadatabad,U00684,C0159,motorcycle,clear,6,473000,2.97,7.1,6.36,4.0,0,29.9
501345,2025-09-10 19:54:00,Punak,U02631,C0062,motorcycle,rain,3,245000,2.14,5.4,3.49,3.0,0,24.4
509567,2025-09-10 19:58:00,Saadatabad,U01028,C0173,motorcycle,,6,880000,4.64,10.8,6.07,2.0,33000,35.8
505266,2025-09-10 20:01:00,Saadatabad,U02444,C0074,motorcycle,clear,4,451000,2.52,5.6,3.1,5.0,0,17.9
505018,2025-09-10 20:14:00,Saadatabad,U00988,C0129,motorcycle,clear,3,403000,3.72,5.3,6.62,2.0,22000,38.4
504852,2025-09-10 20:16:00,Vakilabad,U00163,C0032,motorcycle,clear,3,471000,1.57,4.6,1.57,4.0,0,17.5
508470,2025-09-10 20:25:00,Saadatabad,U02999,C0051,motorcycle,,9,1110000,1.78,11.2,2.09,4.0,34000,17.7
508422,2025-09-10 20:32:00,Vakilabad,U01808,C0001,bicycle,rain,4,219000,2.99,5.4,3.83,3.0,153000,36.6
511984,2025-09-10 20:33:00,Gohardasht,U01144,C0171,motorcycle,clear,4,543000,3.9,7.4,6.35,2.0,15000,39.7
506079,2025-09-10 20:35:00,Gohardasht,U00171,C0106,motorcycle,clear,3,193000,1.26,,1.26,5.0,0,18.1
506714,2025-09-10 20:36:00,Saadatabad,U00959,C0144,motorcycle,clear,3,502000,3.15,5.1,9.41,1.0,0,41.4
507615,2025-09-10 20:41:00,Gohardasht,U01638,C0180,bicycle,clear,3,497000,3.09,6.3,4.91,1.0,24000,41.5
507847,2025-09-10 20:53:00,Punak,U00108,C0051,motorcycle,rain,2,484000,1.4,5.4,3.72,4.0,0,26.7
